Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
49.723,0.255,0.175,37.053,0.190,0.130,1.342,5.598,195.000,60.552,-2.786,82.948,3.190,-13.963,158.027,0.810,-236.258,1.212,0.180,2.405,3.239,0.045,-0.080,310.947,1.595,395.293,2.027,0.305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.955,-5.464,17.306,148.275,-0.051,-2.173
0.960,-5.614,17.464,147.133,-0.022,-2.186
0.965,-5.724,17.618,146.110,0.003,-2.191
0.970,-5.778,17.775,145.198,0.021,-2.182
0.975,-5.779,17.939,144.403,0.031,-2.169
0.980,-5.735,18.106,143.725,0.035,-2.159
0.985,-5.634,18.270,143.205,0.033,-2.158
0.990,-5.455,18.414,142.860,0.021,-2.164
0.995,-5.186,18.532,142.645,0.001,-2.178
1.000,-4.844,18.631,142.501,-0.027,-2.192
1.005,-4.461,18.727,142.382,-0.061,-2.203
1.010,-4.050,18.827,142.240,-0.101,-2.207
1.015,-3.605,18.922,142.095,-0.145,-2.206
1.020,-3.128,19.000,142.002,-0.192,-2.201
1.025,-2.664,19.061,141.990,-0.236,-2.200
1.030,-2.271,19.123,142.028,-0.279,-2.214
1.035,-1.963,19.224,142.067,-0.323,-2.240
1.040,-1.673,19.383,142.101,-0.365,-2.257
1.045,-1.333,19.584,142.124,-0.403,-2.252
1.050,-0.938,19.791,142.167,-0.437,-2.233
1.055,-0.552,19.986,142.274,-0.470,-2.226
1.060,-0.233,20.186,142.441,-0.501,-2.240
1.065,0.054,20.426,142.629,-0.528,-2.264
1.070,0.383,20.738,142.807,-0.546,-2.278
1.075,0.747,21.128,142.960,-0.556,-2.270
1.080,1.030,21.578,143.083,-0.558,-2.246
1.085,1.126,22.073,143.198,-0.556,-2.232
1.090,1.064,22.606,143.331,-0.546,-2.238
1.095,0.991,23.167,143.476,-0.529,-2.252
1.100,1.018,23.740,143.568,-0.506,-2.259
1.105,1.097,24.316,143.569,-0.485,-2.253
1.110,1.118,24.891,143.481,-0.470,-2.237
1.115,1.065,25.454,143.336,-0.461,-2.216
1.120,1.056,25.992,143.206,-0.457,-2.205
1.125,1.203,26.494,143.137,-0.460,-2.209
1.130,1.487,26.969,143.123,-0.470,-2.222
1.135,1.786,27.441,143.117,-0.493,-2.235
1.140,2.043,27.929,143.139,-0.524,-2.241
1.145,2.326,28.420,143.184,-0.561,-2.238
1.150,2.733,28.876,143.228,-0.597,-2.240
1.155,3.274,29.263,143.187,-0.634,-2.274
1.160,3.875,29.576,142.876,-0.666,-2.339
1.165,4.449,29.826,142.155,-0.693,-2.396
1.170,4.929,30.048,141.091,-0.708,-2.387
1.175,5.227,30.285,139.924,-0.713,-2.293
1.180,5.253,30.599,138.865,-0.711,-2.182
1.185,5.026,31.072,138.183,-0.708,-2.151
1.190,4.710,31.759,138.074,-0.704,-2.210
1.195,4.496,32.647,138.546,-0.697,-2.276
1.200,4.436,33.667,139.516,-0.693,-2.291
1.205,4.436,34.741,140.905,-0.698,-2.275
1.210,4.417,35.779,142.545,-0.712,-2.287
1.215,4.452,36.711,144.180,-0.727,-2.359
1.220,4.705,37.493,145.705,-0.739,-2.455
1.225,5.214,38.109,146.966,-0.746,-2.501
1.230,5.807,38.584,147.769,-0.754,-2.481
1.235,6.237,39.004,148.134,-0.761,-2.437
1.240,6.413,39.481,148.275,-0.765,-2.405
1.245,6.458,40.086,148.354,-0.765,-2.386
1.250,6.578,40.836,148.452,-0.762,-2.391
1.255,6.885,41.695,148.630,-0.758,-2.427
1.260,7.322,42.591,148.783,-0.752,-2.474
1.265,7.755,43.454,148.733,-0.741,-2.500
1.270,8.087,44.257,148.537,-0.725,-2.493
1.275,8.311,45.016,148.470,-0.701,-2.436
1.280,8.442,45.770,148.832,-0.667,-2.335
1.285,8.449,46.611,149.850,-0.623,-2.269
1.290,8.305,47.676,151.678,-0.574,-2.294
1.295,8.039,49.080,154.333,-0.525,-2.370
1.300,7.716,50.868,157.750,-0.475,-2.406
